date,open,high,low,close,adjcp,volume,tic
2017-03-16,32.6861,32.755,32.5796,32.6792,32.6792,82797942.0,AAPL
2017-03-16,153.449,153.625,150.418,152.198,152.198,7118084.1933331,AMGN
2017-03-16,42.765,42.775,42.5255,42.671,42.671,36845920.0,AMZN
2017-03-16,73.146,73.7266,73.0726,73.4229,73.4229,3775150.0271068,AXP
2017-03-16,168.13,168.3,166.09,166.63,166.63,3316007.0,BA
2017-03-16,81.2812,81.3858,80.131,80.3115,80.3115,4298142.4738978,CAT
2017-03-16,83.95,84.0,83.27,83.52,83.52,3761571.0,CRM
2017-03-16,28.6653,28.8597,28.5406,28.6467,28.6467,17350379.231399,CSCO
2017-03-16,84.8645,84.9152,83.7858,84.1057,84.1057,11406053.487603,CVX
2017-03-16,107.43,107.57,106.69,106.98,106.98,4604418.0,DIS
2017-03-16,221.774,223.881,221.283,222.096,222.096,3286614.321757,GS
2017-03-16,129.685,130.401,129.332,129.96,129.96,4054115.4783158,HD
2017-03-16,113.536,113.536,112.414,112.541,112.541,3079743.902367,HON
2017-03-16,136.249,136.669,134.999,135.312,135.312,5647499.8954278,IBM
2017-03-16,29.9882,30.1493,29.9021,29.9627,29.9627,23006302.597109,INTC
2017-03-16,110.391,110.648,109.843,110.411,110.411,8853578.4511215,JNJ
2017-03-16,78.2663,78.9264,77.8743,77.9361,77.9361,17038872.481048,JPM
2017-03-16,34.9904,35.289,34.8808,35.1716,35.1716,19224346.865535,KO
2017-03-16,111.937,112.478,111.602,111.65,111.65,4522268.3079521,MCD
2017-03-16,158.724,159.218,157.542,158.095,158.095,2331786.5562647,MMM
2017-03-16,51.1423,51.3135,50.6814,50.8323,50.8323,12137554.487395,MRK
2017-03-16,59.0378,59.0477,58.6267,58.9353,58.9353,22674942.881277,MSFT
2017-03-16,54.1111,54.3839,53.5448,54.2707,54.2707,10501819.35417,NKE
2017-03-16,77.9748,78.2155,77.6828,77.9748,77.9748,7741062.8524395,PG
2017-03-16,107.571,108.034,106.951,107.355,107.355,1333837.68274,TRV
2017-03-16,152.755,152.804,151.094,152.057,152.057,3535832.0,UNH
2017-03-16,85.4539,85.472,84.6563,85.1975,85.1975,9695680.0,V
2017-03-16,38.388,38.5628,38.2569,38.4015,38.4015,14152958.643624,VZ
2017-03-16,20.6285,20.8021,20.6171,20.7255,20.7255,23997940.715249,WMT
2017-03-17,32.751,32.751,32.493,32.5155,32.5155,163342168.0,AAPL
2017-03-17,141.433,144.982,140.231,142.47,142.47,27342004.598127,AMGN
2017-03-17,42.6745,42.6915,42.532,42.6155,42.6155,59199780.0,AMZN
2017-03-17,73.5629,73.5966,72.6984,72.9445,72.9445,7249299.4145169,AXP
2017-03-17,166.74,168.68,166.61,168.4,168.4,5385923.0,BA
2017-03-17,80.4328,80.7189,80.1389,80.3638,80.3638,8256224.1496093,CAT
2017-03-17,83.94,83.98,83.02,83.03,83.03,7827812.0,CRM
2017-03-17,28.7488,28.7733,28.6153,28.6467,28.6467,27012546.192062,CSCO
2017-03-17,84.2227,84.5426,83.9867,83.9867,83.9867,18405579.48613,CVX
2017-03-17,107.12,107.34,106.46,107.01,107.01,9461709.0,DIS
2017-03-17,223.39,223.39,218.196,218.274,218.274,6071578.8746555,GS
2017-03-17,130.598,131.059,129.449,130.755,130.755,10298728.584431,HD
2017-03-17,112.965,113.379,112.482,113.231,113.231,4311539.3446732,HON
2017-03-17,134.589,134.97,134.101,134.101,134.101,7754333.7608871,IBM
2017-03-17,30.1064,30.1249,29.9266,30.0731,30.0731,31629950.28677,INTC
2017-03-17,110.401,110.843,109.98,110.088,110.088,15472818.100529,JNJ
2017-03-17,78.0973,78.2751,77.0933,77.1207,77.1207,25551089.46633,JPM
2017-03-17,35.199,35.2537,34.9729,34.9904,34.9904,45075778.137585,KO
2017-03-17,112.191,113.402,112.044,112.261,112.261,14363003.180304,MCD
2017-03-17,158.531,159.799,158.123,159.799,159.799,5085638.1228557,MMM
2017-03-17,50.887,51.2423,50.6045,50.6131,50.6131,18242906.777216,MRK
2017-03-17,59.1823,59.4842,58.9714,59.1473,59.1473,47531521.234942,MSFT
2017-03-17,54.4314,54.5396,53.9961,54.4592,54.4592,11447736.765922,NKE
2017-03-17,77.9837,78.4523,77.5319,77.6009,77.6009,43399781.860027,PG
2017-03-17,107.543,107.73,106.853,107.71,107.71,3548536.5318946,TRV
2017-03-17,151.877,152.26,150.519,150.605,150.605,6327746.0,UNH
2017-03-17,85.3961,85.7536,85.3207,85.3862,85.3862,9102884.0,V
2017-03-17,38.5181,38.6969,38.388,38.6686,38.6686,27454525.983827,VZ
2017-03-17,20.7676,20.8177,20.5412,20.5634,20.5634,47841411.002345,WMT
2017-03-20,32.6142,32.8654,32.5728,32.8588,32.8588,92743170.0,AAPL
2017-03-20,143.301,143.369,141.775,143.027,143.027,6901698.3009178,AMGN
2017-03-20,42.5755,42.89,42.5505,42.8485,42.8485,45654540.0,AMZN
2017-03-20,72.8532,73.2671,72.5574,72.5764,72.5764,3367439.2408971,AXP
2017-03-20,168.4,168.45,167.51,167.73,167.73,2205416.0,BA
2017-03-20,80.5542,82.5873,80.347,82.5163,82.5163,7533163.1160678,CAT
2017-03-20,83.03,83.63,82.81,82.9,82.9,3428344.0,CRM
2017-03-20,28.6231,28.7763,28.6231,28.6919,28.6919,17890975.281768,CSCO
2017-03-20,83.6434,84.096,83.461,83.9701,83.9701,6797835.270341,CVX
2017-03-20,107.32,108.35,107.3,107.93,107.93,8517257.0,DIS
2017-03-20,217.706,219.137,216.109,216.647,216.647,3083362.0666175,GS
2017-03-20,130.578,130.745,129.077,129.165,129.165,6757787.1081473,HD
2017-03-20,113.092,113.24,112.492,112.669,112.669,2280302.1362892,HON
2017-03-20,134.101,134.521,133.721,134.151,134.151,3242894.2065595,IBM
2017-03-20,30.1581,30.3769,30.0634,30.2099,30.2099,20316091.687634,INTC
2017-03-20,110.069,110.373,110.0,110.097,110.097,6779123.7882257,JNJ
2017-03-20,76.7709,77.5353,76.3653,76.5657,76.5657,17191785.31524,JPM
2017-03-20,35.0453,35.2449,35.0257,35.1158,35.1158,13794760.623226,KO
2017-03-20,112.555,112.969,112.094,112.378,112.378,3914510.6916542,MCD
2017-03-20,159.925,160.749,159.75,160.342,160.342,2510421.1781602,MMM
2017-03-20,50.8009,50.9276,50.6906,50.775,50.775,16377250.990692,MRK
2017-03-20,59.1823,59.4247,59.0095,59.202,59.202,16010735.041019,MSFT
2017-03-20,54.6477,55.4102,54.612,55.2932,55.2932,14169739.92653,NKE
2017-03-20,77.5664,77.9512,77.5496,77.7873,77.7873,9115078.4130763,PG
2017-03-20,107.571,107.571,106.715,107.02,107.02,1698851.9414439,TRV
2017-03-20,150.826,151.113,149.063,149.133,149.133,4425982.0,UNH
2017-03-20,85.435,87.101,84.1796,84.3838,84.3838,9974422.0,V
2017-03-20,38.6929,38.8396,38.4783,38.555,38.555,12321793.815695,VZ
2017-03-20,20.637,20.7285,20.5113,20.5907,20.5907,25375078.650022,WMT
2017-03-21,33.0132,33.1679,32.4592,32.4831,32.4831,170184881.0,AAPL
2017-03-21,143.682,143.819,140.66,140.964,140.964,5826032.5629334,AMGN
